State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Non_Workers,Agricultural_Workers,Household_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Scooter_Motorcycle_Moped,Households_with_Television,Households_with_Telephone_Mobile_Phone,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Rs_45000_90000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_45000_150000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_150000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Above_Rs_545000,Total_Power_Parity,sex_ratio,litracy_rate
Assam,Golaghat,26.377219709794485,93.82583397823468,313,1066888,543161,523727,721764,396475,325289,479928,309104,170824,586960,66616,15068,917426,90312,50582,1131,3863,530,1347,1697,82345,3073,17636,292893,34190,327083,117393,223902,261192,111145,66197,36887,4084,820800,258897,1079697,629153,289085,148244,406,157029,9295,27300,70930,103909,193055,12450,6011,16114,22125,36345,137370,55653,45372,55869,9489,52,161,70,231,28,21,49,6,6,12,4,348,96.0,67.6513373475004
Assam,Hailakandi,24.457496089385486,92.59154664804475,318,659296,337890,321406,407366,226836,180530,214240,170792,43448,445056,31248,7313,251194,397653,8480,84,490,247,636,512,44143,1211,10615,159215,16202,175417,88596,177984,139029,50056,28504,11608,4265,500042,173306,673348,419921,156243,82841,291,27808,2583,5589,19998,55345,134032,4264,8648,16921,25569,22356,73531,26771,24404,38038,6429,52,161,70,231,28,21,49,6,6,12,4,348,95.0,61.78802844245984
Assam,Jorhat,26.76244824016563,94.30197722567289,312,1092256,556805,535451,794929,432335,362594,498618,320746,177872,593638,53153,31543,1008219,54684,21051,1540,2378,719,578,3087,122063,5651,26357,286330,80824,367154,99454,201680,295444,128050,97025,62608,8433,892694,209170,1101864,604908,315550,171062,736,164118,16081,44159,92598,128081,196137,21137,7211,18085,25296,38630,144578,59963,45985,53066,10178,52,161,70,231,28,21,49,6,6,12,4,348,96.0,72.7786343128351
Assam,Kamrup,26.170939452054807,91.58863273972592,321,1517542,778461,739081,995319,550219,445100,628954,428492,200462,888588,99522,69106,877495,601784,33297,319,185,1330,55,3077,122191,3109,23468,390596,43849,434445,163849,290097,353861,154831,118849,55011,6444,1142942,392678,1535620,895775,408232,212740,795,199425,10052,34461,90941,164899,295002,7808,6457,17754,24211,40617,184261,75358,68286,79952,16918,52,161,70,231,28,21,49,6,6,12,4,348,95.0,65.58757517090137
Assam,Karbi Anglong,26.08966454598031,93.11536570271832,314,956313,490167,466146,557214,314253,242961,383441,246193,137248,572872,60952,9861,766000,20290,157789,370,6260,397,3568,1639,53918,1923,11340,215691,37185,252876,109324,212224,199289,93137,40602,18225,3426,676227,310093,986320,618633,233739,103123,818,97148,3934,13699,56689,78269,155192,16484,4739,10667,15406,21086,87093,32646,33361,59266,15226,52,161,70,231,28,21,49,6,6,12,4,348,95.0,58.26690633715113
Assam,Karimganj,24.69660712250711,92.3679498575498,317,1228686,625864,602822,795297,435942,359355,399171,319798,79373,829515,67033,17435,521962,692489,11990,114,446,524,110,1051,70951,1933,24699,261945,32695,294640,198059,333885,257931,76685,39637,21408,7903,935508,303785,1239293,779850,284368,163990,478,38218,3757,7289,38570,105749,230546,10212,12064,25453,37517,35171,119294,43298,40825,72351,18085,52,161,70,231,28,21,49,6,6,12,4,348,96.0,64.72744053403392
Assam,Kokrajhar,26.497246635730868,90.13997470997688,300,887142,452905,434237,489305,275220,214085,341131,236322,104809,546011,56330,12423,529068,252271,101091,93,1718,396,123,2382,41373,1218,14063,204896,17115,222011,116899,166013,154715,78788,39571,17287,2733,576006,340601,916607,552671,224715,108956,800,115712,2996,12191,32320,75903,171597,4205,4612,13066,17678,26736,102861,40099,36026,50540,8992,52,161,70,231,28,21,49,6,6,12,4,348,96.0,55.15520626912039
Assam,Lakhimpur,27.14128805970149,94.0775949253732,307,1042137,529674,512463,683486,375552,307934,429995,282250,147745,612142,43922,10983,797130,193476,46217,412,1074,250,2410,1168,60296,1948,15011,293239,34694,327933,126950,212080,217497,107326,82885,44212,4731,795681,275677,1071358,639385,268872,133615,265,133214,6904,25699,45689,92394,183814,12407,4451,11429,15880,26384,113696,46006,41306,59383,14313,52,161,70,231,28,21,49,6,6,12,4,348,97.0,65.58504304136596
Assam,Nagaon,26.26462170626351,92.9306191144708,305,2823768,1439112,1384656,1710716,921850,788866,979998,766728,213270,1843770,196174,38122,1225246,1563203,26844,3036,1073,1162,61,3143,195631,5121,45956,674999,124186,799185,392616,638088,576214,199792,115864,66994,10351,1999919,873197,2873116,1778277,678034,366112,1345,333149,13979,47693,127523,271238,509358,32751,14457,43763,58220,81779,302531,116769,103983,160725,39381,52,161,70,231,28,21,49,6,6,12,4,348,96.0,60.582739091880065
Assam,Nalbari,26.46323767605632,91.40598521126763,323,771639,396006,375633,531771,293184,238587,267623,210202,57421,504016,34984,19302,491582,277488,429,62,27,1004,9,1038,68313,1631,12360,210706,28238,238944,75866,141690,192771,81507,71734,39368,3693,606629,188960,795589,442061,211320,117809,449,107774,4785,18810,45938,86710,149314,4519,3526,8612,12138,19755,91709,37258,34696,42345,9160,52,161,70,231,28,21,49,6,6,12,4,348,95.0,68.91447943921963
Assam,Sonitpur,26.73514926829268,92.85197804878044,306,1924110,983904,940206,1108572,620525,488047,770606,537195,233411,1153504,114865,25719,1422824,350536,138166,1363,5088,1003,221,4909,133368,4358,31254,483325,64528,547853,216097,416218,377653,141373,90385,49901,6412,1298039,627141,1925180,1159991,501239,261648,1232,275119,11760,39796,106909,163277,323644,22030,10246,27709,37955,57488,219954,86521,75945,108021,20969,52,161,70,231,28,21,49,6,6,12,4,348,96.0,57.614793333021495
Assam,Tinsukia,27.53549291139241,95.69055949367085,309,1327929,680231,647698,798322,453449,344873,557196,366623,190573,770733,47756,13241,1181347,48373,76877,1999,16228,837,395,1873,161718,5135,27948,290704,90910,381614,150893,266717,276292,109805,61040,38152,7353,910252,417081,1327333,799874,352158,175377,520,168890,13323,31363,111738,124737,179202,37251,9188,20339,29527,36547,147468,57086,53835,76134,15254,52,161,70,231,28,21,49,6,6,12,4,348,95.0,60.11782256430879
Bihar,Araria,26.211528119180603,87.30766554934816,209,2811569,1463333,1348236,1195768,727643,468125,1069893,708391,361502,1741676,691947,24367,1593525,1207442,4116,371,187,1910,63,3955,43290,2561,29796,659061,44213,703274,625357,426625,206161,112955,68177,39627,6938,1485840,1653766,3139606,1872943,612012,324091,2523,279254,5041,31983,40387,240730,550065,6185,12500,67876,80376,73656,277849,97412,106781,175194,28036,708,866,375,1241,24,9,33,12,20,32,22,2035,92.0,42.530274021373835
Bihar,Aurangabad,24.774291867469877,84.45986024096379,235,2540073,1318684,1221389,1466002,868733,597269,837770,599157,238613,1702303,426096,40652,2291133,237353,2218,295,334,775,19,7946,44456,2362,31168,428291,49006,477297,559512,482199,302662,253142,136783,91371,8329,1833998,784131,2618129,1626969,564571,340948,7585,195301,7145,32335,45871,235248,377134,6754,6645,23974,30619,27722,137515,47730,62063,143408,75580,585,940,435,1375,170,12,182,17,27,44,29,2215,93.0,57.71495543632014
Bihar,Banka,24.832355642023337,86.8664916342413,225,2034763,1067140,967623,965321,590961,374360,771080,517817,253263,1263683,462614,26680,1772655,250925,6138,139,113,94,1035,3664,62359,1704,22300,425604,18492,444096,408188,386707,196305,120653,63103,35767,3922,1214645,879831,2094476,1291235,462080,278863,2585,159201,3258,24398,32859,181116,372571,3728,6776,32221,38997,41314,181580,65753,74513,128170,31266,510,764,325,1089,112,4,116,5,8,13,10,1738,91.0,47.44144649770023
Bihar,Begusarai,25.54302613168723,86.12560144032932,222,2970541,1567660,1402881,1548673,918507,630166,938182,715345,222837,2032359,430870,58167,2554330,407348,2209,402,229,276,57,5690,120373,4644,43127,594377,139248,733625,577601,484502,291877,207136,144783,101836,14599,1822334,1242551,3064885,1951688,644874,369996,3983,295852,9821,41377,76761,334335,577162,10968,13797,71413,85210,73578,286725,101080,112067,184650,39525,751,1029,447,1476,92,5,97,5,8,13,18,2354,89.0,52.13437552284247
Bihar,Bhagalpur,25.277192885375477,87.04213814229242,224,3037766,1615663,1422103,1573066,937669,635397,983528,740056,243472,2054238,475228,60461,2487866,537098,3556,415,180,1050,32,7569,174534,6764,46929,522527,130634,653161,614644,524322,300767,247079,154643,118843,16119,1976417,1139715,3116132,1952879,674660,397654,12573,220531,8644,47618,117040,308044,540365,13460,9815,49203,59018,63325,264904,96431,105148,191216,48168,667,1127,593,1720,215,30,245,42,69,111,70,2814,88.0,51.78364627163514
Bihar,Bhojpur,25.50666439393939,84.49407803030304,231,2728407,1430380,1298027,1599151,973486,625665,822493,640283,182210,1905914,364875,47985,2518216,197819,2165,544,647,1472,48,7496,62153,3661,34658,434559,77368,511927,581580,605307,367059,313509,163303,131137,10630,2172525,1005140,3177665,1722387,613072,387389,5559,206776,7391,43689,87879,268330,401256,9625,8370,25259,33629,29472,142899,49809,63618,150381,88646,602,1068,535,1603,243,21,264,30,48,78,53,2600,91.0,58.61116028510409
Bihar,Buxar,25.48593018867924,84.08808081760995,232,1706352,887977,818375,989807,593544,396263,538322,402180,136142,1168030,251790,26122,1591454,105423,2125,248,5090,97,57,1858,46760,1784,19324,299252,35405,334657,331675,420187,256124,178044,89306,64117,5224,1344677,457814,1802491,1074754,375372,253998,2228,137996,5341,26325,48405,174119,254972,4718,4625,15443,20068,18203,88936,30535,40198,96849,56545,392,653,313,966,135,8,143,12,19,31,25,1556,92.0,58.00719898356259
Bihar,Darbhanga,26.146187719298258,85.97387352472099,215,3937385,2059949,1877436,1816634,1125566,691068,1223640,947927,275713,2713745,642115,44846,3042729,881476,3534,832,245,236,101,8232,127442,6280,53205,907174,95539,1002713,672797,490534,332382,224622,152540,129597,26073,2028545,2203198,4231743,2535344,865971,529314,6756,320695,10325,52586,80085,440719,785953,10615,18736,97067,115803,102760,396000,141310,151930,249637,44346,994,1489,695,2184,211,16,227,23,37,60,49,3514,91.0,46.138084032930486
Bihar,Gaya,24.7266541547278,84.94291217765044,236,4391418,2266566,2124852,2297613,1368803,928810,1664062,1076170,587892,2727356,783505,87178,3876395,488121,3943,913,870,1723,108,19345,112617,6856,57011,696289,111282,807571,902272,757690,447480,342254,191824,131163,12047,2784730,1953368,4738098,2810026,936630,537333,107429,294227,11827,59202,107970,383973,665673,18754,10388,43065,53453,51094,252000,86740,114166,262055,122997,979,1650,813,2463,330,32,362,45,73,118,75,3998,94.0,52.32052608064184
Bihar,Gopalganj,26.44874364161851,84.34636127167629,217,2562012,1267666,1294346,1382998,793905,589093,728201,539586,188615,1833811,338666,26049,2119262,436057,2463,271,167,133,28,3631,69375,3707,33596,515925,38133,554058,540603,470828,291624,223776,123249,79109,7690,1736879,977719,2714598,1642807,546202,370662,2341,312727,9508,51902,61380,316314,412706,5453,7841,23345,31186,29960,145088,49267,65861,157982,87471,596,1022,458,1480,229,9,238,12,20,32,25,2370,102.0,53.98093373489273
Bihar,Jamui,24.78418380462726,86.26316298200514,238,1760405,916064,844341,858588,534385,324203,727571,452288,275283,1032834,331466,105637,1525746,217621,8443,162,159,87,3438,4749,32633,1839,22414,325909,30851,356760,420472,317612,153973,104211,56137,29633,3439,1085477,765297,1850774,1135919,392052,227016,5418,113424,4842,18411,27056,159792,300265,5351,5498,25310,30808,30414,132724,47218,55092,102930,41829,396,654,291,945,130,7,137,9,15,24,14,1516,92.0,48.77218594584769
Bihar,Jehanabad,25.155679045643165,84.9208124481328,239,1125313,585582,539731,618881,374412,244469,365378,266423,98955,759935,179519,15075,1045117,75742,691,148,248,60,58,3249,27641,1106,11302,186660,28132,214792,211761,165906,117558,112966,68748,45519,3539,725997,495877,1221874,714244,254582,155106,1381,69637,2522,13682,32086,100130,176076,4205,3148,11836,14984,14459,69576,24518,30599,65873,31213,248,408,190,598,81,5,86,6,10,16,13,960,92.0,54.99634323961422
Bihar,Katihar,25.56565356037151,87.70466083591326,212,3071029,1600430,1470599,1280190,762256,517934,1013566,760522,253044,2057463,672291,20577,1684589,1365645,8659,2754,212,507,2141,6522,60900,2941,27263,668232,69838,738070,472616,444260,237243,133811,88498,57114,11896,1445438,1705551,3150989,2054202,660403,353483,2941,285976,5118,35004,60110,239686,595596,11309,20222,71206,91428,83087,297110,105287,108736,190893,37632,732,1069,491,1560,124,14,138,20,33,53,31,2516,92.0,41.68602771253544
Bihar,Khagaria,25.53558891454964,86.56593256351037,223,1666886,883786,783100,768028,461153,306875,560805,398216,162589,1106081,325731,20816,1486989,175588,1253,143,79,86,115,2633,40641,1580,21654,373696,21007,394703,350601,233494,130004,100555,65931,38697,5969,925251,903323,1828574,1114645,355531,195796,914,99898,3120,14047,31220,159866,321312,3292,5547,39429,44976,40886,154724,53562,60276,109253,18748,406,535,245,780,28,5,33,7,11,18,16,1254,89.0,46.07561644887533
Bihar,Kishanganj,26.324336758321294,87.95045007235886,210,1690400,866970,823430,745056,439921,305135,529064,421192,107872,1161336,321867,11633,531236,1149095,5783,398,183,1476,28,2201,58718,1093,14073,401793,43357,445150,356401,235779,89025,42778,25989,15386,3761,769119,945397,1714516,1139615,361114,188447,1224,177516,2436,19539,28736,130592,326865,4776,12920,37799,50719,44945,153832,53447,55440,108403,22757,402,574,260,834,55,9,64,13,20,33,14,1347,95.0,44.07572172266919
Bihar,Lakhisarai,25.183449321266963,86.12825701357468,227,1000912,526345,474567,507270,305182,202088,326576,240494,86082,674336,159970,13546,956396,40886,487,140,52,78,52,2821,44491,1186,8862,175882,31763,207645,172076,149312,111684,85807,48001,27261,3814,597955,450967,1048922,650642,218840,130655,775,49052,2415,9577,31048,95917,158930,3444,2515,10049,12564,12890,64137,22380,28867,62457,25272,222,376,181,557,75,8,83,11,17,28,15,904,90.0,50.68077912943396
Bihar,Madhepura,25.77341929460581,86.8978443983403,213,2001762,1047559,954203,834577,517666,316911,777546,496046,281500,1224216,484062,16347,1753829,241760,1342,170,60,133,81,4387,23236,1397,23309,486278,24000,510278,340813,189431,114474,99437,79891,44955,6509,875510,1202278,2077788,1311771,444235,242382,3374,169936,4560,21254,23209,182773,394241,3072,6090,46102,52192,52354,203093,72963,77776,126649,19067,487,651,285,936,45,3,48,4,7,11,12,1494,91.0,41.692119242946966
Bihar,Madhubani,26.41380538172716,86.16328360450552,207,4487379,2329313,2158066,2155338,1340085,815253,1636938,1105947,530991,2850441,940642,54934,3652168,818912,3262,564,328,442,169,11534,113281,5319,65548,1047552,41234,1088786,783888,771417,520875,303114,170563,137780,11352,2698989,2003079,4702068,2860455,1009424,611899,5601,416574,11636,59254,73851,486531,884913,8410,20753,102414,123167,108433,441220,157322,175465,278421,58731,1090,1535,668,2203,165,7,172,10,17,27,26,3520,93.0,48.03111125670464
Bihar,Munger,25.198537962962963,86.54173672839504,226,1367765,729041,638724,801817,473741,328076,426658,327453,99205,941107,196449,16690,1252319,110416,1815,338,95,145,61,2576,90461,2653,17946,222281,85782,308063,226699,158699,146414,147152,101907,64469,4394,849734,498676,1348410,860147,316713,188319,2586,112707,3755,24259,69973,149671,248457,11182,4944,23445,28389,30778,130791,47936,52077,85773,18796,287,554,307,861,137,20,157,29,46,75,42,1424,88.0,58.62242417374329
Bihar,Muzaffarpur,26.18664417177915,85.32745092024543,216,4801062,2527497,2273565,2509232,1487117,1022115,1547586,1195308,352278,3253476,769001,65253,4032773,745546,5149,933,288,382,98,15893,180651,10290,73012,998694,120700,1119394,1092952,743623,419433,299475,194920,138916,14475,2903794,1924438,4828232,3016735,1079189,697108,8030,548802,23333,94249,172027,547479,911967,22474,22443,104046,126489,114417,459200,164807,179976,297357,64817,1064,1719,828,2547,322,22,344,30,49,79,70,4105,90.0,52.264103233826184
Bihar,Nalanda,25.229345508982053,85.48053113772461,229,2877653,1497060,1380593,1519933,919558,600375,1045420,703405,342015,1832233,534021,52585,2669775,198033,1978,393,414,561,64,6435,101378,4156,43848,514141,102522,616663,581978,486266,320839,274556,177358,133032,11159,1985188,1324385,3309573,1829128,642197,403129,3199,121583,7955,29239,87070,273472,464186,17540,9824,33798,43622,39387,191481,68723,83371,175870,76349,624,1064,523,1587,216,22,238,31,51,82,48,2578,92.0,52.818494794195125
Bihar,Nawada,24.825708836206903,85.61594568965519,237,2219146,1144668,1074478,1091012,659474,431538,817041,539439,277602,1402105,397505,40018,1964620,244394,1299,250,176,279,80,8048,31162,1841,28411,379551,45323,424874,601011,368649,195072,161127,95943,64585,3130,1489517,1091439,2580956,1440781,485628,288805,3932,75606,3991,15948,34020,182748,336216,7706,5117,19722,24839,23197,117974,40493,54284,132750,71186,561,820,374,1194,98,10,108,14,23,37,22,1924,94.0,49.163597167559054
Bihar,Pashchim Champaran,27.16064352201258,84.30265911949685,203,3935042,2061110,1873932,1759481,1091226,668255,1478947,999282,479665,2456095,998833,38691,3047427,865090,8469,926,1337,296,1895,9602,57546,3495,41143,839514,96620,936134,1053481,543965,250243,159563,98732,70669,6035,2182688,1710878,3893566,2544205,888205,497793,4839,425249,10911,48435,69056,371137,694531,7910,18044,66944,84988,70446,299420,102964,126010,249111,74546,935,1347,621,1968,138,21,159,30,49,79,40,3181,91.0,44.713144103671574
Bihar,Patna,25.40297114503818,85.3198433587787,230,5838465,3078512,2759953,3459679,2028047,1431632,1881886,1436411,445475,3956579,658203,85349,5356075,439952,12551,4803,1062,2151,203,21668,546859,40692,132582,657991,552103,1210094,1244842,1095655,920051,698351,463361,452340,46126,4920726,2590473,7511199,3626564,1382654,815638,13609,430595,49821,176114,453344,662665,829728,104162,17629,60489,78118,83095,411646,153095,175456,328240,139437,1091,2325,1877,4202,692,129,821,180,293,473,476,7065,90.0,59.25665393215511
Bihar,Purba Champaran,26.68129336734693,85.00382155612242,204,5099371,2681209,2418162,2276957,1407603,869354,1737539,1260774,476765,3361832,1057417,46164,4086453,990349,4865,668,878,464,104,15590,74979,7719,70258,1142260,101565,1243825,1280809,982506,450631,241118,121594,68781,5149,3150588,2142757,5293345,3316422,1122340,648009,12600,611212,19282,78531,96546,585210,967001,9489,20306,110085,130391,115248,447128,155286,176594,329859,76925,1194,1754,797,2551,223,18,241,25,40,65,47,4098,90.0,44.65172273207813
Bihar,Purnia,25.81714801901739,87.40447606973065,211,3264619,1699370,1565249,1332326,805261,527065,1143318,803275,340043,2121301,745015,28840,1989420,1255641,7989,614,353,1450,650,8502,86058,4170,33664,712847,85749,798596,668690,360243,184327,119259,83226,59996,11116,1486857,1798786,3285643,2155512,696556,372692,39859,291919,8390,40178,63200,258284,624039,8720,17045,75176,92221,82784,304012,107266,113962,205154,39326,822,1115,521,1636,74,16,90,22,35,57,36,2641,92.0,40.81107167482637
Bihar,Rohtas,24.99170460829495,83.9350762672811,234,2959918,1543546,1416372,1799832,1061783,738049,924879,707939,216940,2035039,405544,48512,2645415,300487,2889,2569,1584,252,537,6185,114893,4594,36279,512383,95678,608061,535187,548971,399053,333053,194928,161555,16006,2188753,876443,3065196,1875174,673742,407193,3809,224824,10819,49892,106218,312557,433720,15995,8103,27143,35246,32977,166203,57298,75928,166881,87548,299,588,363,951,167,20,187,28,45,73,46,1555,92.0,60.806819648382145
Bihar,Saharsa,25.821270696721303,86.54670819672135,214,1900661,997174,903487,804996,506374,298622,649898,456724,193174,1250763,356833,18651,1629254,266620,1292,197,60,109,8,3121,41342,1668,19415,432651,38046,470697,348300,194897,104182,90182,64560,47051,6016,855188,1151349,2006537,1249692,415863,233870,1236,129847,3824,20489,30518,166317,359161,5426,5742,39031,44773,43608,179102,64222,71272,122491,21846,464,672,311,983,78,8,86,11,18,29,21,1582,91.0,42.35347597493714
Bihar,Samastipur,25.793205563909765,85.94833323308269,221,4261566,2230003,2031563,2142880,1293575,849305,1343400,1037576,305824,2918166,721629,47917,3800598,452370,2126,554,292,231,112,5283,88021,5379,50918,1012979,43486,1056465,781038,710468,438908,284082,186153,129933,19126,2549708,1996651,4546359,2766930,913339,568812,12485,458268,10621,56464,84248,441421,829443,10874,19043,94848,113891,100052,404835,142305,162478,274280,57347,1005,1534,661,2195,248,6,254,8,13,21,23,3500,91.0,50.28386278659066
Bihar,Saran,25.89656077844312,84.82266287425155,219,3951862,2022821,1929041,2157454,1285767,871687,1040231,857660,182571,2911631,493461,42103,3534772,406449,2330,371,229,322,107,7282,94787,4509,37442,701323,76299,777622,793945,693465,433759,361171,213251,148065,9848,2653504,1313700,3967204,2516115,847031,585386,3330,431759,10948,68604,128169,423960,628222,8764,13380,38867,52247,47876,226877,77631,101370,238266,124352,892,1553,726,2279,355,19,374,27,43,70,52,3667,95.0,54.59335371528662
Bihar,Sheikhpura,25.12472436548223,85.77839390862943,228,636342,329743,306599,328676,196431,132245,224655,151569,73086,411687,109696,9917,596102,37653,313,75,41,43,31,2084,20065,631,8873,108293,24345,132638,129673,110525,59529,52860,33856,19676,3399,409518,305609,715127,413475,136898,85045,924,33652,1728,6933,16279,61568,100345,2119,1918,6427,8345,7547,36901,12786,16568,39065,19437,153,231,116,347,30,5,35,7,12,19,12,565,93.0,51.65084184290837
Bihar,Sheohar,26.458380748663107,85.29539411764709,205,656246,346673,309573,283698,171645,112053,216372,166693,49679,439874,136334,9119,552492,99342,522,216,73,52,44,3505,10004,478,6698,158484,7516,166000,128209,91277,37063,25657,16031,10091,661,308989,348078,657067,421241,139909,93398,1698,73447,1410,7678,11722,83296,147280,830,6732,26938,33670,22278,71746,25002,24466,39484,3989,173,211,90,301,4,1,5,2,3,5,4,489,89.0,43.23043492836528
Bihar,Sitamarhi,26.56570069686413,85.61172491289203,206,3423574,1803252,1620322,1436794,885188,551606,1114583,865929,248654,2308991,635907,37932,2672311,740101,2897,261,253,188,20,7543,66263,3460,42461,807294,49670,856964,733380,394422,196321,136500,92783,70549,11936,1635891,1852765,3488656,2206340,739982,449035,28217,317432,7292,38576,61089,340890,720630,6856,23067,113986,137053,102555,357069,125274,129240,210775,28186,866,1150,520,1670,69,10,79,14,22,36,29,2679,90.0,41.96766303284229
Bihar,Siwan,26.1736372013652,84.33766552901022,218,3330464,1675090,1655374,1930175,1115906,814269,932416,730396,202020,2398048,376344,31244,2712635,608282,2618,369,407,359,86,5708,52935,3834,37833,632514,41858,674372,689880,612635,445257,355277,186817,119164,12091,2421121,1207119,3628240,2115448,713597,498299,3120,382782,10891,64065,74071,401299,535085,6347,10879,31553,42432,39746,191273,65249,86278,203685,107489,734,1292,596,1888,318,9,327,13,21,34,32,3014,99.0,57.95513778260326
Bihar,Supaul,26.28157893772896,86.78496465201461,208,2229076,1155283,1073793,1033283,647672,385611,877682,551718,325964,1351394,554271,22555,1809936,409251,3758,271,136,546,42,5136,51028,1845,25078,572287,27815,600102,467768,269737,157787,99530,69665,45726,5850,1116063,1220268,2336331,1453438,495020,277610,3008,192734,4064,21885,26559,207212,430158,5069,7736,46159,53895,53452,223470,80317,89701,141160,22279,533,797,350,1147,114,5,119,8,12,20,15,1836,93.0,46.35476762568885
Bihar,Vaishali,25.8134703180212,85.39247597173153,220,3495021,1844535,1650486,1926740,1152576,774164,1060344,858648,201696,2434677,502637,36958,3152346,333980,2203,707,362,246,71,5106,70001,4810,39564,699317,51494,750811,810191,487594,370247,291392,178320,124448,9094,2271286,1479152,3750438,2176701,759132,486032,73156,397202,11316,60246,101269,390123,620927,6879,10568,51344,61912,61291,285265,101129,122845,217871,67578,773,1254,573,1827,240,12,252,17,27,44,35,2930,89.0,55.12813799974307
Chandigarh,Chandigarh,30.7426,76.75872465753424,55,1055450,580663,474787,805438,465346,340092,404136,328159,75977,651314,1687,4799,852574,51447,8720,138329,1160,1960,246,1014,231204,44283,78113,8911,289456,298367,80406,118667,114209,124707,98786,174528,20188,731491,184265,915756,602411,303748,148945,346,135055,60494,109701,193932,209783,112043,110377,15220,24396,39616,36024,144460,64040,44396,43001,7984,893,3631,7152,10783,4285,2444,6729,3382,4461,7843,7897,34145,82.0,76.31228385996495
Chhattisgarh,Bastar,19.393866751269048,81.52895126903546,414,1413199,698487,714712,650863,382335,268528,726531,404364,322167,686668,287828,10821,1277975,12413,27951,2099,985,3466,86925,1385,157646,1782,9042,316425,54894,371319,183667,178766,139330,60936,57413,32895,3227,656234,729550,1385784,864272,358157,189569,1201,192012,4227,32802,50155,58619,287405,13252,14805,39505,54310,45757,161211,58138,57316,81784,9502,353,622,406,1028,47,22,69,17,27,44,36,1529,102.0,46.05600485140451
Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188,30,381956,192764,189192,287620,155599,132021,205871,111543,94328,176085,4138,2561,371973,6984,236,2387,113,10,7,246,79146,1574,6281,152458,11987,164445,35817,59489,53515,64730,45695,25474,3241,287961,65864,353825,193671,107367,80497,421,5387,6573,11397,61392,66935,75560,4092,3819,6685,10504,9924,46905,21119,15862,18706,4338,528,1214,671,1885,271,221,492,315,374,689,72,3666,98.0,75.3018672307805
